! new fit to Optics_10776_10780_-6_fit_tree
!   -0.00179013137 -7.83780417e-05  0.000606238926               0 00000
! fit down to -13 delta
 ---------------------------------------------
       0.27873874   -0.0648940046    0.0375397207     0.667153399 10000
      -1.41959765     0.116524908   -0.0436834109    -0.265706749 01000
  -0.000766223392    -0.768865116      0.32209414  -0.00128007291 00100
    -0.0292063777      1.40932658     -2.00895604   -0.0894340584 00010
     -0.658820809     0.115983517    -0.100577867     -1.95819072 20000
        3.9510515    -0.611778599     0.525481696      14.5254699 11000
       -3.1786071     -1.31816955   -0.0455467447     -14.7683128 02000
     -0.139721503      3.83677387    -0.874913965     -0.67421213 10100
      0.517691076     -1.36685549     0.598655654       1.6860641 01100
   -0.00527892788    -0.580063127      0.17785662     -1.06471281 00200
    0.00244058807     -42.0475216      8.52482301     -0.38616236 10010
       1.17209501      24.0253271     -6.28579131      2.63422556 01010
      0.409124916      3.57936804     -1.36442926      1.82692667 00110
      -2.79513895       3.1089591     -1.26512825      2.16863555 00020
        4.6376262       0.3693448  -0.00644792529      6.95241266 30000
      -41.3965783     -6.00243431     0.304117576     -71.1762972 21000
        108.79416       23.395711     -2.15488547      218.345425 12000
      -75.7166858     -30.2481802         5.12674     -149.452012 03000
       4.37738179     -25.9382079       4.1264122    -0.131920908 20100
      -25.4508816      168.517157     -26.3441611      31.2372059 11100
        32.320884      -249.56379       37.167763     -101.143387 02100
       2.26688934        7.852565     -3.90642122      10.8913494 10200
      -9.95011377     -10.9866405      7.20464811    -0.267031569 01200
       0.33058644      10.8368526     -4.50188103    -0.170683087 00300
      -21.8463649      254.097321     -45.4619873     -16.8303129 20010
       123.194505     -1666.74152      289.498277     -67.3108236 11010
      -163.495676      2582.37363     -443.580644      322.020556 02010
      -25.3699156     -86.5743254      43.4953742     -182.352086 10110
       110.651786      49.8660667     -50.3364153      240.872342 01110
      -3.35263444     -70.0059134      35.8742314     -5.74748554 00210
       105.810747      319.475431     -151.758731      460.460434 10020
      -517.223683     -177.224487      147.795464      -1535.5001 01020
     -0.906595559      14.1143199     -116.311473      3.60570705 00120
       40.7178305      812.337779      140.951549      60.5709952 00030
      -17.2703703     -5.63152559     0.689141701     -14.2826759 40000
       191.627903       101.63669     -21.3692546      186.845598 31000
       -617.61636      -594.84355      152.916778     -800.174844 22000
       351.192246      1407.15325     -415.760482      1214.13639 13000
       589.895401     -884.503083      337.424659     -234.780373 04000
      -21.8490496      72.5320122     -13.8865785      15.1818966 30100
       202.016899      -585.61751      108.106309     -283.774899 21100
      -446.175892      877.345871     -152.063794      1247.01195 12100
       89.0499395      1170.43686     -202.496939     -1071.09369 03100
       -15.625896     -61.1877804       24.382312     -28.4648732 20200
       127.857953     -97.7615778      20.7213334      76.3825835 11200
      -178.521276      511.275658     -135.438126     -33.7632646 02200
      -3.31980406     -93.7778958      44.2281019      19.6121472 10300
       9.07025549     -197.602591      56.9735676      -68.174109 01300
      -5.01327406      28.2365581     -5.77987875     -12.3156414 00400
       108.910433      -720.89546      128.369231      116.743681 30010
      -858.316473      6319.36257     -1091.40131     -377.730634 21010
       1271.12482     -11968.7512      2056.73046      450.226463 12010
       434.710503     -5272.26052      850.073254     -4506.44417 03010
       109.520044      1021.59818     -391.599984      383.575703 20110
      -962.081947      211.204961      184.416089      402.183396 11110
       1162.57054     -4717.14895      963.195557      559.259523 02110
      -7.37846214      1265.63869     -581.912422     -250.265865 10210
      -71.9994425      1668.17391     -312.122541      1218.11896 01210
       28.7872741     -528.215453       126.20513      129.262735 00310
       98.1030673     -4613.63672      1696.48775     -2128.65479 20020
      -47.7049424      7932.45433     -2337.58294     -3113.60264 11020
       333.871601       2652.4864     -999.302295     -639.860161 02020
       393.552116     -2088.90519      1204.21518      584.175154 10120
      -290.913297     -4787.99074      633.215846     -3393.68669 01120
      -8.05347242       4127.2142     -1082.02546     -560.255043 00220
      -1252.72233     -1219.23939        1314.835     -383.167868 10030
      -307.563217     -1505.88507      321.556072     -500.540224 01030
      -65.3373618     -10785.1972      3357.51283      708.682182 00130
      -120.524132      -4459.0138      1405.08187      249.999843 00040
      -3.92065593      67.2683233     -11.3190347      -7.2356411 50000
      -46.6089236     -806.551373      141.196885      60.9384923 41000
       417.260752      3059.73073     -568.752564     -165.368284 32000
      -463.850562     -2699.98801      545.075342      126.346427 23000
       -697.55067     -2625.89079      484.461223      254.189956 14000
      -486.877756     -1305.41649      218.946962      397.459782 05000
      -47.7507126      81.0142656     -9.83418659     -83.9714915 40100
       281.780867     -967.737019      149.935905      1280.47511 31100
      -629.861335       4112.1978     -746.733262     -5435.80599 22100
       899.657731     -5125.20666      995.427453      3917.91024 13100
       933.838882     -5541.77095      1017.35597      4721.51784 04100
       24.7930079    -0.997889336     -4.17091062      160.669472 30200
      -341.153167      1103.06323     -283.554635     -1470.35849 21200
        1302.3218     -3790.14592      722.696598      3803.97338 12200
      -1164.71065      6218.41917     -1454.56973     -5268.00971 03200
       13.8706358      55.9275163    -0.476884426      23.5887834 20300
      -38.5382441      798.797308     -518.977346     -679.870127 11300
       11.1656699      1244.25677     -216.291768      2194.89905 02300
        -2.368816      20.7750039      7.06461717     -71.5784841 10400
      -29.9262091       94.472082     -173.908466      456.689968 01400
      -33.2903432      243.326773     -85.3487304     -9.67856063 00500
       119.404245      162.095631      -124.78422      -436.00193 40010
      -86.1975297     -2326.58816      1081.13218      1890.14889 31010
      -1321.66885      5127.25024     -1327.04128      2360.88545 22010
      -741.343398        2811.785     -845.999443       1623.2691 13010
      -281.196542      908.688038      -323.72081      840.602295 04010
       114.170261     -1459.91582       431.36678     -943.482821 30110
      -389.875507     -2112.37179      1227.39105      4746.99874 21110
       30.6184766     -1195.88019      573.188389      609.992834 12110
      -122.439702       309.92651      19.0397791     -730.839786 03110
      -181.121201     -2784.61993      1275.52353      598.998199 20210
       133.038068     -7051.27132      2853.40234     -859.465574 11210
       480.746207     -4785.57773        1822.862     -921.214445 02210
       -188.81326       319.40583      46.0066364      464.747594 10310
       281.462565      1432.37913       49.763317     -2816.79138 01310
       328.083178     -2714.96257      971.618219      183.468825 00410
      -303.139336      9079.92812     -2464.18394      1792.78178 30020
        78.054065      1301.53013     -182.099506      515.524135 21020
        47.870836      218.181968     -1.52736393     -108.469253 12020
      -7.07008033      147.260262     -23.4464393     -215.896274 03020
       238.192387      18647.9042     -6449.66038     -721.124351 20120
       71.9014154      1412.72972     -447.457993     -817.171968 11120
       114.473563     -628.315421      239.403138     -406.643721 02120
       783.057532     -5933.49445      1938.84655     -614.081888 10220
        312.00865     -465.624767      308.805953     -269.113197 01220
      -886.338002      8958.68659     -2890.77451     -562.173653 00320
      -7.19456061      7555.03079      -2567.1912     -402.195562 20030
       12.9617167      1110.09045     -362.797187     -150.006508 11030
       22.7613033      65.9474398     -14.8195896     -55.0578267 02030
       350.768785     -2395.96842      732.809786     -16.5448678 10130
       105.061055      -390.48808      143.855287     -10.4322299 01130
      -332.524119       4135.1192     -1336.34105     -182.735064 00230
       87.4428744     -578.592252      174.187374      6.33640721 10040
       23.8876024     -113.842387      37.5666286       2.5860752 01040
      -78.3994923      1044.95282     -342.176071     -33.0662278 00140
      -16.1503533      204.255798     -67.8936798     -5.71215558 00050
       65.8832596      -163.93637      52.2931609               0 60000
      -557.000307      1296.09659     -413.798648               0 51000
       975.977603     -2194.32025       691.65887               0 42000
        685.29129     -1501.83036      495.030644               0 33000
       305.271192     -623.508481      221.419553               0 24000
       118.332151     -234.992677      88.1246443               0 15000
       44.2344731     -98.7278022      36.2817136               0 06000
       166.893993     -526.402108      146.765574               0 50100
      -1268.69278      3410.30904     -995.404877               0 41100
       1720.65693     -4259.10219      1355.50359               0 32100
       1518.77191     -4277.50308      1271.39795               0 23100
       796.934935     -2462.69234      703.087792               0 14100
       338.486717     -1128.29424      312.274074               0 05100
      -62.1029633      86.0077037     -56.0452907               0 40200
       226.776628      520.558825     -258.153735               0 31200
       156.703649     -1235.68515      441.371989               0 22200
      -1.15817235     -112.525593      147.309581               0 13200
      -61.0468683      411.066524     -46.8916469               0 04200
      -53.7876441      943.694484     -375.152102               0 30300
       590.509488     -1385.75697      250.262164               0 21300
       -890.09603      4320.15214     -1515.23775               0 12300
      -672.663595      2749.81149     -982.308713               0 03300
       39.4853335      91.1170915       -48.63228               0 20400
      -295.424604      2688.99222     -1029.47012               0 11400
       720.596232     -5560.26369      1870.56804               0 02400
      -48.7453578     -385.937712      135.806845               0 10500
       101.470427     -1326.90847      353.093409               0 01500
      -42.0384092     -123.887656      44.3691696               0 00600
