! new fit to Optics_10790_10795_-5_fit_tree
! -0.00172141305 -0.000485562423  0.000770851427               0 00000
! delta opt down to -13
 ---------------------------------------------
       0.27588426   -0.0493439541    0.0340408649     0.667153399 10000
      -1.40111872     0.107179277   -0.0475193778    -0.265706749 01000
    0.00451164061    -0.785144116     0.329685782  -0.00128007291 00100
    -0.0698154374      1.50863385     -2.05774878   -0.0894340584 00010
     -0.620995834     0.177158532   -0.0958955534     -1.95819072 20000
       3.74216665    -0.932188145     0.459193296      14.5254699 11000
      -3.08844076     -0.87256784    0.0818178358     -14.7683128 02000
    -0.0460026986      4.10260867    -0.949422696     -0.67421213 10100
      0.201241445     -1.35348875     0.669219983       1.6860641 01100
    -0.0211695941     -0.46047693    0.0997002955     -1.06471281 00200
     0.0321093115     -45.2161718      9.17766885     -0.38616236 10010
      0.820763683      23.7390496     -5.86460827      2.63422556 01010
      0.532882547      2.31303702    -0.383865195      1.82692667 00110
      -2.45686315      6.00680892     -4.10026719      2.16863555 00020
       4.43419869    -0.852566474   -0.0229825735      6.95241266 30000
      -40.8759463      4.21145659       1.0464375     -71.1762972 21000
       110.760165     -12.8368228     -5.06364687      218.345425 12000
      -83.9403672       13.988807       13.592798     -149.452012 03000
       2.23210605     -24.8089136      3.83794677    -0.131920908 20100
      -14.2583591      168.168972     -26.9408012      31.2372059 11100
       16.5401045     -246.162077      36.2748834     -101.143387 02100
       1.74571772    -0.333566561    -0.981745782      10.8913494 10200
      -7.86416539     0.214976797      3.51328828    -0.267031569 01200
    -0.0441140522      5.35201146     -2.56511737    -0.170683087 00300
      -10.6912534      243.450705     -44.0499442     -16.8303129 20010
       73.6360227     -1696.20043      307.450291     -67.3108236 11010
      -89.5809553       2643.4831     -468.660424      322.020556 02010
      -23.9049812       3.0302077      9.37745891     -182.352086 10110
        112.15958     -77.5482301     -4.79580512      240.872342 01110
     -0.699025616     -39.7790723      28.6853661     -5.74748554 00210
       96.0040422      31.8575182     -34.8802501      460.460434 10020
      -522.165264      190.723848     -31.0200231      -1535.5001 01020
      -13.2223544     -31.5244753     -153.460049      3.60570705 00120
       124.208594      648.252233      410.779802      60.5709952 00030
      -17.2780829     -3.63971902     -1.42813433     -14.2826759 40000
       198.261958      72.1378864      22.0062835      186.845598 31000
      -666.316171     -494.038419     -118.937461     -800.174844 22000
       411.798524      1405.48486      279.119405      1214.13639 13000
       670.021242     -1227.04347     -228.986797     -234.780373 04000
      -18.8200489      58.3688323     -9.02309442      15.1818966 30100
       199.165355     -581.738265      82.9250142     -283.774899 21100
      -619.011086      1192.00012     -121.976364      1247.01195 12100
       508.140947      315.652963     -119.609003     -1071.09369 03100
      -22.7533714     -19.1586605      6.59684087     -28.4648732 20200
       136.188898     -52.5725106      24.6263823      76.3825835 11200
      -155.043059      426.997571     -151.147853     -33.7632646 02200
      -6.08301823     -62.4580577      30.7104606      19.6121472 10300
        25.371381     -117.287038      17.3597154      -68.174109 01300
     -0.407872586        44.52136     -10.4971769     -12.3156414 00400
       43.5406669     -541.223068      79.9875484      116.743681 30010
      -459.828159      5612.38328     -898.316271     -377.730634 21010
       1105.16678     -11347.2649      1758.30645      450.226463 12010
      -482.330682       -3999.093      814.415833     -4506.44417 03010
       167.537119      426.028783     -181.799781      383.575703 20110
      -953.484863     -275.105302      196.596039      402.183396 11110
       925.343357     -3739.02362      1145.50576      559.259523 02110
       22.6053471      1174.72322     -490.617665     -250.265865 10210
      -146.540152      1185.81717     -22.0030928      1218.11896 01210
      -21.9398078     -508.565196      102.970485      129.262735 00310
      -184.774695     -2392.95301      1024.45173     -2128.65479 20020
       377.761701      7262.05436     -2445.36073     -3113.60264 11020
       849.236318      2040.34136     -844.999551     -639.860161 02020
       231.824816     -6216.93274      2116.63024      584.175154 10120
      -324.609807     -2966.12206     -505.859736     -3393.68669 01120
       334.554006       3246.5228     -597.844491     -560.255043 00220
       -501.73484      14992.8759     -2299.06909     -383.167868 10030
      -49.2828337      1956.06789     -562.039759     -500.540224 01030
      -1330.52347     -7795.43709      1508.60572      708.682182 00130
      -660.866365     -2991.95078      573.663815      249.999843 00040
       4.67093652      68.9415607      4.97742216      -7.2356411 50000
      -150.802624     -756.934345     -67.6001922      60.9384923 41000
        855.92033      2744.43115      236.001916     -165.368284 32000
      -861.591174      -2292.5462     -182.876493      126.346427 23000
      -1146.27075     -2404.39774     -391.645761      254.189956 14000
       -729.96557     -1271.07557       -314.2897      397.459782 05000
      -16.3010884       58.403483     -6.56168237     -83.9714915 40100
      -16.2561407      -704.90939      85.3499537      1280.47511 31100
       501.169657      2504.63827     -179.417338     -5435.80599 22100
      -363.260535     -2430.33009     -45.3670606      3917.91024 13100
       -584.04576      -3090.8885      35.0623496      4721.51784 04100
        43.161563      20.2546069      -11.856658      160.669472 30200
      -426.527711      233.456744      3.58461683     -1470.35849 21200
       956.700542     -1510.00783      167.788779      3803.97338 12200
      -300.905577      3595.82322     -742.484745     -5268.00971 03200
       23.5362466      113.762333     -12.6615859      23.5887834 20300
      -135.294501      164.524331     -241.868937     -679.870127 11300
       236.897718       404.32599      239.971091      2194.89905 02300
       8.39838963     -63.5061548      41.5194406     -71.5784841 10400
      -35.5549241     -263.328342     -8.71900908      456.689968 01400
      -5.96193942      212.843643     -61.9116412     -9.67856063 00500
       64.6091255      51.7485589     -59.8645272      -436.00193 40010
      -364.971215     -93.8308109      190.387371      1890.14889 31010
      -67.4590989      1704.34712     -97.4214854      2360.88545 22010
      -134.710679      786.629645     -88.0936843       1623.2691 13010
      -139.409076       163.65708     -38.3809978      840.602295 04010
      -88.5523077     -227.944691      88.9345797     -943.482821 30110
       743.107173     -1447.37848      322.509382      4746.99874 21110
       -562.68877      1304.97752     -290.393373      609.992834 12110
      -641.822045      1565.84987     -343.428831     -730.839786 03110
       107.433548     -2415.07598      891.843138      598.998199 20210
      -350.842577      -3300.2055      852.338551     -859.465574 11210
       206.140804     -2885.89192      853.449908     -921.214445 02210
       194.125401      1717.15452     -595.793582      464.747594 10310
      -156.854232      2230.69328     -137.537266     -2816.79138 01310
       122.157725     -1897.24539      500.501579      183.468825 00410
       148.013481      3961.87502     -696.398912      1792.78178 30020
      -312.658308      87.6970564       347.32104      515.524135 21020
      -356.012738      180.822838      113.835939     -108.469253 12020
      -218.267322      235.529257     -3.41350484     -215.896274 03020
      -485.584521      17656.3521     -4681.95957     -721.124351 20120
      -215.605371      4156.47652      -1268.5972     -817.171968 11120
      -22.2082665        767.1772     -247.019944     -406.643721 02120
      -1237.47093     -5433.11986      1826.50824     -614.081888 10220
       169.153926     -1808.03742      782.404383     -269.113197 01220
       -466.11433      6930.85463      -1432.3593     -562.173653 00320
       67.0503651      4977.98103     -1514.02744     -402.195562 20030
       -6.8217986      1325.98843     -432.666679     -150.006508 11030
       2.08059319      328.538565     -107.855425     -55.0578267 02030
       -193.35986     -2064.02742      648.387981     -16.5448678 10130
       96.7813655     -759.257706      265.127012     -10.4322299 01130
      -300.870295      3064.65046      -624.09654     -182.735064 00230
         8.878194     -291.460451      107.149199      6.33640721 10040
       31.8920805      -147.66693      51.6323444       2.5860752 01040
       -103.79312      634.962968     -128.290996     -33.0662278 00140
      -28.1915048      87.1106183     -17.2819513     -5.71215558 00050
       57.1410611     -154.069338      13.6996254               0 60000
      -526.279759       1216.2006     -118.147668               0 51000
       1070.65327     -2005.62385      200.408676               0 42000
       739.487819     -1441.17669      83.5776929               0 33000
       300.929799     -571.368806      -8.2166643               0 24000
       91.6692029     -173.015132     -26.4672102               0 15000
       20.6307534      -49.189706     -19.5024466               0 06000
       221.551086     -448.016981      124.026356               0 50100
      -1937.10068      3514.77226     -959.355209               0 41100
       3516.93075     -5095.35456      1392.91825               0 32100
       2571.77905     -4339.51919      1138.01866               0 23100
       1180.22104     -2280.97506      576.906994               0 14100
       447.898023     -995.643158      242.513991               0 05100
       163.743699     -289.568723      72.8935486               0 40200
      -1121.49075      1888.15037     -589.604097               0 31200
       1661.37281     -3366.67292      951.576982               0 22200
       1495.90854     -2208.49108      700.516209               0 13200
       775.762755     -808.225647      288.770659               0 04200
       34.0308334      493.796048     -175.981246               0 30300
       283.984512     -2682.78723      841.259698               0 21300
      -890.200918      5856.83564     -2068.27692               0 12300
       -766.77495      3882.90505     -1459.23281               0 03300
       60.0475055     -57.3643491      51.9639531               0 20400
       436.256565      922.413173     -469.229612               0 11400
      -1355.42177     -4853.35467      1576.80296               0 02400
       81.5064743     -705.397736      195.619249               0 10500
      -289.505241     -1302.03853      252.341549               0 01500
      -22.0063713     -169.758735      13.3732526               0 00600
      -53.6340765      227.115326      53.4258752               0 50010
       87.1660347     -1829.79378      169.177578               0 41010
       549.911048     -1654.36936       275.72645               0 32010
       340.239654     -822.495821      156.070369               0 23010
       146.006386      -334.21741      66.8064554               0 14010
       51.7069003     -120.412163      24.8234152               0 05010
       -676.08025      814.444344      178.741667               0 40110
       744.270194      1701.41028     -756.666376               0 31110
       642.552779      154.379845     -188.870547               0 22110
       346.252585     -151.923345     -2.54260063               0 13110
       149.716223     -102.301684      18.1732076               0 04110
       -162.99931     -227.904894      465.090524               0 30210
      -162.330565     -2028.63779      971.046096               0 21210
      -123.386435     -250.550291      172.574073               0 12210
      -97.0158082      156.731175     -29.4632768               0 03210
      -155.216713      1120.51823     -5.79760336               0 20310
      -1391.78186      3549.54204      -1119.1124               0 11310
      -829.385669      1058.29652     -347.488797               0 02310
       -556.35631      9493.96615     -2399.03229               0 10410
       1726.08716     -1848.00392      774.393729               0 01410
       140.406633      1006.22344     -34.7382711               0 00510
       2333.26532     -1540.92168       -314.2551               0 40020
       719.692313     -14.3464614     -252.670487               0 31020
       252.815427     -4.88565359     -76.4137606               0 22020
       91.8638445     -19.8729895     -15.7439592               0 13020
       32.4791192     -13.1253081     -1.76822173               0 04020
      -633.898937     -1982.85585      962.299021               0 30120
      -143.617747     -872.972987      374.022703               0 21120
      -44.0421874     -205.198024      89.2904159               0 12120
      -20.7010035     -20.3106411      12.4563044               0 03120
      -196.285749     -574.705502      65.5584191               0 20220
      -351.864217      552.682749     -202.113961               0 11220
      -167.555303      205.956323     -74.0715622               0 02220
        442.79457       2181.4073     -504.055272               0 10320
       439.031872      -131.77675      86.2880209               0 01320
       16.6077961     -439.966685      63.7775382               0 00420
      -163.910149     -606.261968      302.916852               0 30030
      -36.9789202     -226.490833      98.2131111               0 21030
      -10.6283749     -57.1782882      24.3968105               0 12030
      -4.23000077     -9.53916936      4.61230457               0 03030
      -73.3002058     -89.8846826     -9.44381454               0 20130
      -71.0742896      98.6180953     -40.3559122               0 11130
      -29.4515237      35.9896549     -14.3088418               0 02130
       159.474175      248.153241     -44.8667559               0 10230
       88.6953555     -25.9392317      16.7244533               0 01230
       13.4374548     -226.948917      27.4795178               0 00330
      -20.8415811       1.6406233     -8.61019152               0 20040
      -13.4816581      21.3972158     -8.98604754               0 11040
      -4.94382538      7.26857636     -3.03219793               0 02040
       37.7821795      0.36392591      4.71119448               0 10140
       16.5560884     -11.6634528      4.85713199               0 01140
       2.60758936     -45.9712431      3.82586735               0 00240
       7.66960177     -1.65032391      1.85391852               0 10050
       2.97966806     -2.56269125      1.04681141               0 01050
     -0.350306941     -9.03104255     0.617010276               0 00150
     -0.393792411     -2.20276774     0.220110408               0 00060
      0.292838822   -0.0779452895     0.044292394     0.845582884 00001
      -1.40937257     0.301926272    -0.187978798     -2.47726545 10001
       3.33484635    -0.862548002     0.574689547      10.5041925 01001
      0.013045016      4.51258325    -0.861523847    0.0259132153 00101
    -0.0618394303     -47.7437684      8.94535901    -0.107744042 00011
      -1.06632062      0.16674145    -0.107916202      -1.3022916 00002
 ---------------------------------------------
